,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Adult Mortality & Bmi & Hepatitis B & Under-Five Deaths,0.6507502583361466,0.6503051804409654,Adult Mortality,-0.04192152066582247,Hepatitis B,0.1571225469649003,Under-Five Deaths,0.019963572768800644,Bmi,-0.003147409866498918,69.26837708544222
Adult Mortality & Bmi & Thinness 1-19 Years & Thinness 5-9 Years,0.6496301878438657,0.7168759376863201,Adult Mortality,-0.039262451852909344,Thinness 1-19 Years,0.12653191898384156,Thinness 5-9 Years,-0.20444063794418682,Bmi,-0.19519115781358734,73.32426885206925
Adult Mortality & Diphtheria & Thinness 5-9 Years & Under-Five Deaths,0.6489441224173502,0.6250812882612364,Adult Mortality,-0.04329026184578357,Diphtheria,0.07384822553059389,Thinness 5-9 Years,-0.4981207303926311,Under-Five Deaths,-0.0010167390020444005,73.20317026322915
Bmi & Diphtheria & Hiv/Aids & Thinness 1-19 Years,0.64778011430355,0.5997538700103335,Diphtheria,0.14936559459805518,Thinness 1-19 Years,0.08385143182777513,Hiv/Aids,-0.8398676411253536,Bmi,-0.3705333687957663,60.31863343822974
Adult Mortality & Bmi & Measles & Under-Five Deaths,0.6469189823678467,0.6462072334921292,Adult Mortality,-0.04243733677083779,Under-Five Deaths,0.14771855370081663,Bmi,3.5945246995367934e-05,Measles,-0.006493925675631216,71.39906575891527
Adult Mortality & Hepatitis B & Hiv/Aids & Thinness 5-9 Years,0.6451713386360056,0.6757019448948147,Adult Mortality,-0.036090693763456284,Hepatitis B,0.023766021078643108,Thinness 5-9 Years,-0.38914815174905343,Hiv/Aids,-0.5278511411594425,77.29856770199943
Adult Mortality & Diphtheria & Measles & Thinness 1-19 Years,0.6443398242648206,0.6484952098498182,Adult Mortality,-0.04385380881982743,Thinness 1-19 Years,0.07106015250767822,Diphtheria,-4.8415808718542455e-06,Measles,-0.5261145201525949,73.4894207783976
Adult Mortality & Diphtheria & Polio & Thinness 1-19 Years,0.6442323836417874,0.6658326958984995,Adult Mortality,-0.04223432929322972,Thinness 1-19 Years,0.06205519283922529,Diphtheria,0.022589183870540288,Polio,-0.5477338381018603,72.28882232329572
Adult Mortality & Diphtheria & Thinness 1-19 Years & Thinness 5-9 Years,0.6440154653116704,0.6596484269879621,Adult Mortality,-0.04243605387457697,Thinness 1-19 Years,0.07647243420263952,Thinness 5-9 Years,-0.3223561799374433,Diphtheria,-0.2319173513600497,72.9937648844796
Adult Mortality & Hiv/Aids & Polio & Under-Five Deaths,0.6438989314768151,0.558200788048268,Adult Mortality,-0.03688775630435765,Hiv/Aids,-0.3941266338681566,Polio,0.07778434015144023,Under-Five Deaths,-0.0064863049842365005,70.57896553106175
Bmi & Diphtheria & Hiv/Aids & Thinness 5-9 Years,0.6435027607551992,0.6053913714839938,Diphtheria,0.16035877518714522,Hiv/Aids,0.07838973072767055,Thinness 5-9 Years,-0.8035670042131423,Bmi,-0.34919960752885976,60.147368898787434
Adult Mortality & Polio & Thinness 1-19 Years & Under-Five Deaths,0.643091802536595,0.6334226853151945,Adult Mortality,-0.04285962751727457,Thinness 1-19 Years,0.06429569692009643,Polio,-0.6091734573765049,Under-Five Deaths,0.0006312633716423114,74.28136406805791
Adult Mortality & Hiv/Aids & Thinness 5-9 Years & Under-Five Deaths,0.642478105284267,0.6697280170770418,Adult Mortality,-0.03190221483511333,Hiv/Aids,-0.4796937332332707,Thinness 5-9 Years,-0.5558043824476872,Under-Five Deaths,-0.0008766079513626077,78.61185415522037
Adult Mortality & Hiv/Aids & Measles & Thinness 5-9 Years,0.6421224499789121,0.6758117395904268,Adult Mortality,-0.03284713100830751,Hiv/Aids,-0.4202865099685789,Thinness 5-9 Years,-1.4144709282005344e-05,Measles,-0.5648724782692046,78.71560498439257
Adult Mortality & Diphtheria & Hepatitis B & Thinness 5-9 Years,0.6412165282345565,0.6478796051476663,Adult Mortality,-0.04203650310598274,Hepatitis B,0.08597244510305826,Thinness 5-9 Years,-0.01252069633768801,Diphtheria,-0.5333030513009674,72.8954192712506
Adult Mortality & Bmi & Hepatitis B & Measles,0.6394485247225097,0.6679387247396743,Adult Mortality,-0.041844161811032336,Hepatitis B,0.15902996866620758,Bmi,0.029624638966717607,Measles,7.580657111469916e-06,68.3394288895828
Bmi & Hiv/Aids & Polio & Thinness 5-9 Years,0.6387978362815854,0.6100244540517864,Polio,0.14760576029876432,Hiv/Aids,-0.850288590862049,Thinness 5-9 Years,0.07229393266748067,Bmi,-0.35552257577606283,61.442216708924576
Adult Mortality & Diphtheria & Hiv/Aids & Polio,0.6376695093483814,0.5821396784922217,Adult Mortality,-0.03683007441692937,Hiv/Aids,0.07717620967460201,Diphtheria,-0.3849321542784861,Polio,0.036028741482876145,67.19251210622076
Adult Mortality & Hepatitis B & Thinness 1-19 Years & Thinness 5-9 Years,0.6368900397559965,0.6016508922316328,Adult Mortality,-0.04372835894053784,Hepatitis B,0.026308871636610612,Thinness 5-9 Years,-0.3942356742079886,Thinness 1-19 Years,-0.24766472827866268,78.04727331967575
Adult Mortality & Polio & Thinness 1-19 Years & Thinness 5-9 Years,0.6363614247317453,0.6615580846950304,Adult Mortality,-0.04213277241262465,Thinness 1-19 Years,0.062213625719817936,Thinness 5-9 Years,-0.3997469999117464,Polio,-0.19498080832293124,74.32101344162466
Adult Mortality & Diphtheria & Measles & Thinness 5-9 Years,0.6345637775277363,0.669511091706133,Adult Mortality,-0.042834609833637585,Diphtheria,0.07657953094317102,Thinness 5-9 Years,-2.0034322595354758e-05,Measles,-0.5077579217760656,72.76330816381521
Adult Mortality & Diphtheria & Thinness 1-19 Years & Under-Five Deaths,0.633543419019412,0.6834219577470226,Adult Mortality,-0.04218766926917949,Thinness 1-19 Years,0.07771285935414306,Diphtheria,-0.540132238041844,Under-Five Deaths,0.0011456472616257279,72.64744272564295
Adult Mortality & Hepatitis B & Polio & Thinness 1-19 Years,0.6330468009597241,0.6695246383365383,Adult Mortality,-0.042748930114108595,Hepatitis B,0.008148031007844518,Thinness 1-19 Years,0.06118276096172524,Polio,-0.5616371718658385,73.79073459902119
Adult Mortality & Hepatitis B & Thinness 5-9 Years & Under-Five Deaths,0.6329750698214309,0.5879482458091456,Adult Mortality,-0.04433503945775215,Hepatitis B,0.029909260191052674,Thinness 5-9 Years,-0.5707440476635562,Under-Five Deaths,-0.0010900417955621367,77.56584785417456
Adult Mortality & Hepatitis B & Thinness 1-19 Years & Under-Five Deaths,0.6308625456081609,0.6113148143344695,Adult Mortality,-0.04514254208813629,Hepatitis B,0.0257588251900618,Thinness 1-19 Years,-0.5476576158337654,Under-Five Deaths,0.0001223153589415787,77.93438228329282
Adult Mortality & Thinness 1-19 Years & Thinness 5-9 Years & Under-Five Deaths,0.6296704092508769,0.5962355568157774,Adult Mortality,-0.04511939563530244,Thinness 1-19 Years,-0.3670961218502085,Thinness 5-9 Years,-0.25054863283389517,Under-Five Deaths,-0.0010948054588921056,80.32440200338843
Bmi & Hiv/Aids & Polio & Thinness 1-19 Years,0.6291224539689171,0.6581616407695869,Polio,0.14958903331534246,Thinness 1-19 Years,-0.8186273701122443,Hiv/Aids,0.06967467448946253,Bmi,-0.39657157185451913,61.57535129044773
Bmi & Diphtheria & Hiv/Aids & Polio,0.6290776936800342,0.5801504474948511,Diphtheria,0.19257447309741044,Hiv/Aids,0.06273662804595355,Polio,-0.8261329845388578,Bmi,0.04572161741284704,54.725843170764406
Adult Mortality & Polio & Thinness 5-9 Years & Under-Five Deaths,0.6286781260221905,0.6483866607675046,Adult Mortality,-0.042375430710246964,Polio,0.05290918165314118,Thinness 5-9 Years,-0.5558626985913266,Under-Five Deaths,-0.0026970372093067904,75.1097033384396
Bmi & Hepatitis B & Hiv/Aids & Thinness 1-19 Years,0.6268831733475198,0.5626368591677278,Bmi,0.16190877008864538,Hepatitis B,0.025443021801922313,Thinness 1-19 Years,-0.8675234714388768,Hiv/Aids,-0.4123812661750255,65.16312263855387
Bmi & Hiv/Aids & Infant Deaths & Polio,0.6261854200279018,0.5429035892849925,Infant Deaths,0.18605066418353366,Hiv/Aids,-0.8221884422803072,Polio,-0.003634792982920877,Bmi,0.07257035881656664,58.25794605802369
Adult Mortality & Diphtheria & Polio & Under-Five Deaths,0.623907013254329,0.5399647221751336,Adult Mortality,-0.04764327501505965,Diphtheria,0.06271695628675045,Polio,0.03499928460249869,Under-Five Deaths,-0.006170263586487795,69.88455367331989
Adult Mortality & Measles & Polio & Thinness 5-9 Years,0.6232285217035191,0.6684330520570715,Adult Mortality,-0.04295988533212912,Polio,-1.9865889019033196e-06,Thinness 5-9 Years,0.06449194213733338,Measles,-0.522616601739811,74.05558470495903
Adult Mortality & Diphtheria & Polio & Thinness 5-9 Years,0.6224289221133755,0.7167717484341491,Adult Mortality,-0.042217044923669414,Diphtheria,0.04706668524635164,Thinness 5-9 Years,0.03712216727033128,Polio,-0.5215695962747845,72.22769967904951
Bmi & Hiv/Aids & Infant Deaths & Thinness 1-19 Years,0.6223876464717748,0.5578393290402479,Infant Deaths,0.16736924471223424,Thinness 1-19 Years,-0.8386048019442663,Hiv/Aids,0.0019445126515904576,Bmi,-0.40783461800004167,66.71642635952918
Bmi & Diphtheria & Hiv/Aids & Under-Five Deaths,0.6223426189656341,0.5797002197054013,Diphtheria,0.19359929598575779,Hiv/Aids,0.08764214439375739,Under-Five Deaths,-0.7864712156953977,Bmi,-0.0020654204907821555,56.47561523568479
Adult Mortality & Hepatitis B & Polio & Thinness 5-9 Years,0.6221282561477204,0.685313188624261,Adult Mortality,-0.0425293956238708,Hepatitis B,0.014949265484196126,Thinness 5-9 Years,0.05811339480938494,Polio,-0.530523601476932,73.33079887527796
Adult Mortality & Measles & Polio & Thinness 1-19 Years,0.6218045429742338,0.6950146649532651,Adult Mortality,-0.04304297136641511,Thinness 1-19 Years,-2.360812894645636e-05,Polio,0.06025169265686942,Measles,-0.536268032204644,74.50190037040244
Adult Mortality & Measles & Polio & Under-Five Deaths,0.6210247197114442,0.48395809956161717,Adult Mortality,-0.048428845892676986,Polio,-9.959324042956793e-06,Under-Five Deaths,0.06865699598037783,Measles,-0.007539649553642348,72.61868305959335
Adult Mortality & Hiv/Aids & Measles & Polio,0.6208714631513749,0.5794937757583336,Adult Mortality,-0.039330958027339075,Hiv/Aids,-0.33715146895077835,Polio,-7.327095941123753e-05,Measles,0.07623114596825731,70.92280031220203
Bmi & Hepatitis B & Hiv/Aids & Thinness 5-9 Years,0.6182421874211783,0.5759603044510464,Bmi,0.15610157819184062,Hepatitis B,0.023047044413547414,Thinness 5-9 Years,-0.8116608538753869,Hiv/Aids,-0.4583717526539959,65.72753642512882
Adult Mortality & Measles & Thinness 1-19 Years & Under-Five Deaths,0.6171190723304472,0.6268318176162033,Adult Mortality,-0.045962888040177605,Thinness 1-19 Years,-2.4066418772171237e-05,Under-Five Deaths,-0.5799743394487191,Measles,-0.0007007092419933902,80.27585765465146
Bmi & Diphtheria & Hiv/Aids & Measles,0.6161445122722933,0.5944177004717557,Diphtheria,0.19285004211841705,Hiv/Aids,0.08769330222352893,Bmi,-0.808518882750711,Measles,-5.074674998576472e-06,56.39749349779293
Adult Mortality & Diphtheria & Hepatitis B & Under-Five Deaths,0.6156977470800479,0.5455755737135312,Adult Mortality,-0.04835877310859018,Hepatitis B,0.08201315038730063,Diphtheria,-0.000993271536644808,Under-Five Deaths,-0.005946835575353427,71.30552067105656
Adult Mortality & Diphtheria & Hepatitis B & Hiv/Aids,0.6146305692173015,0.6154793636503932,Adult Mortality,-0.034415293608266895,Hepatitis B,0.10455161999531376,Hiv/Aids,0.00253485844318899,Diphtheria,-0.4666754560467184,67.20127590749082
Adult Mortality & Diphtheria & Hiv/Aids & Under-Five Deaths,0.6128794162582565,0.6843220125495337,Adult Mortality,-0.03458909243595907,Hiv/Aids,0.07909934186187362,Diphtheria,-0.5033743909113753,Under-Five Deaths,-0.0064966104912824755,70.07556472440191
Adult Mortality & Diphtheria & Hiv/Aids & Measles,0.6122024284558748,0.6486553339856252,Adult Mortality,-0.035412100336565874,Hiv/Aids,0.0923008978135809,Diphtheria,-0.47410480961821505,Measles,-6.66409681323755e-05,68.96783007633941
Bmi & Hiv/Aids & Thinness 1-19 Years & Thinness 5-9 Years,0.6114552918446781,0.5980045329704348,Bmi,0.1638156106332467,Thinness 1-19 Years,-0.8412284764418231,Thinness 5-9 Years,-0.3523028197758593,Hiv/Aids,-0.10788892333096725,67.30445472908826
Adult Mortality & Hepatitis B & Hiv/Aids & Under-Five Deaths,0.6108102682674263,0.5822837639073458,Adult Mortality,-0.03908586184390307,Hepatitis B,0.03432506681564748,Hiv/Aids,-0.40892466752298695,Under-Five Deaths,-0.008011980680916433,74.67695566100775
Bmi & Hepatitis B & Hiv/Aids & Polio,0.6090951161922908,0.5870623372476336,Polio,0.1958134136307828,Hepatitis B,0.006205300014297903,Hiv/Aids,-0.8920945560860137,Bmi,0.0718592120258076,57.43847970571825
Bmi & Diphtheria & Hiv/Aids & Infant Deaths,0.6089628739160373,0.6206903552684018,Infant Deaths,0.1765586898816496,Hiv/Aids,0.08376947334101686,Diphtheria,-0.8270767450303653,Bmi,-0.0032860684962514835,57.71443139317427
Bmi & Hiv/Aids & Measles & Polio,0.6078610836722655,0.5959053715849799,Polio,0.18957184620783543,Hiv/Aids,-0.8241438186898203,Bmi,-9.413868418239428e-06,Measles,0.07784309400366514,57.66823022257377
Adult Mortality & Hiv/Aids & Measles & Under-Five Deaths,0.6062934584288376,0.5762076405816933,Adult Mortality,-0.039265962873357624,Hiv/Aids,-0.4637096178900646,Under-Five Deaths,-1.4576127505360112e-05,Measles,-0.008368741751663944,77.62794997500151
Bmi & Hiv/Aids & Thinness 5-9 Years & Under-Five Deaths,0.605356014861195,0.6021014041180084,Under-Five Deaths,0.1577014732554075,Hiv/Aids,-0.79142381036372,Thinness 5-9 Years,-0.45467852076833126,Bmi,0.00019666800405010478,67.46926382815174
Adult Mortality & Measles & Thinness 1-19 Years & Thinness 5-9 Years,0.6045109159462254,0.6752688245969047,Adult Mortality,-0.04511359002763894,Thinness 1-19 Years,-2.6241723466811407e-05,Thinness 5-9 Years,-0.36764455066510787,Measles,-0.22208937540803556,80.19839483740463
Adult Mortality & Hepatitis B & Hiv/Aids & Polio,0.6009362827176992,0.6302260364109914,Adult Mortality,-0.037174264035513556,Hepatitis B,0.014324542026913786,Hiv/Aids,-0.41530853155673475,Polio,0.06785193495040799,69.97692512895476
Bmi & Hiv/Aids & Polio & Under-Five Deaths,0.6007048217262454,0.6264497532252318,Polio,0.1783520284654033,Hiv/Aids,-0.8779532786807692,Under-Five Deaths,0.07525942417819238,Bmi,-0.0023582684150507804,58.3975885974597
Bmi & Hiv/Aids & Measles & Thinness 5-9 Years,0.5997558976559727,0.6121164244312054,Bmi,0.14419852394776,Hiv/Aids,-0.8853212209155813,Thinness 5-9 Years,1.933933797118713e-05,Measles,-0.4786482848806734,68.2652749325051
Adult Mortality & Diphtheria & Hepatitis B & Polio,0.5997532839312376,0.5533770622453775,Adult Mortality,-0.04726355787654047,Hepatitis B,0.08325069393822428,Diphtheria,-0.0028721991394681226,Polio,0.0433428260972525,67.29396939250528
Adult Mortality & Hepatitis B & Polio & Under-Five Deaths,0.5996245492212372,0.5614224365383523,Adult Mortality,-0.04882743622911628,Hepatitis B,0.012717346928162416,Polio,0.060176140278294606,Under-Five Deaths,-0.006646185917755633,72.30779719909782
Bmi & Hiv/Aids & Thinness 1-19 Years & Under-Five Deaths,0.5995268636215356,0.6331416960411236,Under-Five Deaths,0.1558766166147624,Thinness 1-19 Years,-0.8629593628529619,Hiv/Aids,-0.49555734271808494,Bmi,0.0005973870046068433,67.7166161390772
Bmi & Diphtheria & Hepatitis B & Hiv/Aids,0.59925663746578,0.648627091348442,Diphtheria,0.19696602996136792,Hepatitis B,0.11105207136907404,Hiv/Aids,-0.027247786765218777,Bmi,-0.7817299428313766,56.48023185532257
Bmi & Hiv/Aids & Infant Deaths & Thinness 5-9 Years,0.599220274001941,0.6205642197764671,Infant Deaths,0.15018833480648386,Hiv/Aids,-0.8693502657450205,Thinness 5-9 Years,0.0016457781482783632,Bmi,-0.4619280431101984,67.92087020939557
Adult Mortality & Measles & Thinness 5-9 Years & Under-Five Deaths,0.5954352680030606,0.6797440180860443,Adult Mortality,-0.043936154927298084,Under-Five Deaths,-1.580554160778328e-05,Thinness 5-9 Years,-0.6409019170487655,Measles,-7.716369184395004e-05,80.12030884481703
Hiv/Aids & Measles & Polio & Thinness 5-9 Years,0.5926614991499753,0.4425126769771899,Polio,-0.89468129011584,Hiv/Aids,-1.2769379647322793e-05,Thinness 5-9 Years,0.09434184669477313,Measles,-0.698970124274483,67.09825458697304
Adult Mortality & Diphtheria & Measles & Polio,0.5906931710059902,0.6021470272624265,Adult Mortality,-0.04758364781280406,Diphtheria,0.06865205017078664,Polio,-4.484522181035862e-05,Measles,0.038770866342929894,68.80927486997837
Bmi & Hiv/Aids & Measles & Thinness 1-19 Years,0.5903266459363294,0.6526330926920776,Bmi,0.1574838623135265,Thinness 1-19 Years,-0.8938881720709949,Hiv/Aids,6.162747762884937e-06,Measles,-0.4357817247305282,67.41361988612658
Adult Mortality & Hepatitis B & Hiv/Aids & Measles,0.5900593563721841,0.5917421744961118,Adult Mortality,-0.03804744751059863,Hepatitis B,0.04172761550584403,Hiv/Aids,-0.4329370909108239,Measles,-6.681128391900313e-05,73.80893803214254
Bmi & Hepatitis B & Hiv/Aids & Under-Five Deaths,0.5883124246437903,0.5522365235282976,Under-Five Deaths,0.20423135479569285,Hepatitis B,0.02672411459916971,Hiv/Aids,-0.8268440343469856,Bmi,-0.0035320411096547624,61.5286068339131
Diphtheria & Hiv/Aids & Polio & Thinness 1-19 Years,0.5870827939060745,0.5370748854864468,Diphtheria,0.04466912760141128,Thinness 1-19 Years,-0.8332471815580468,Hiv/Aids,0.05544217860772685,Polio,-0.7104082486335196,66.33914366745492
Bmi & Hiv/Aids & Measles & Under-Five Deaths,0.584068224638516,0.559113778331626,Under-Five Deaths,0.1900425357467403,Hiv/Aids,-0.8714690562248786,Bmi,4.88179375234722e-05,Measles,-0.005269490366402364,64.53024697771706
Adult Mortality & Diphtheria & Hepatitis B & Measles,0.5837735371063699,0.6014413251129048,Adult Mortality,-0.046916153414325305,Hepatitis B,0.09436922123202583,Diphtheria,0.0014301246857647955,Measles,-5.545017986484413e-05,69.72168352156895
Hiv/Aids & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.5823143465690745,0.5239572001657513,Infant Deaths,-0.8464950620951925,Thinness 1-19 Years,0.17043876590111406,Hiv/Aids,-0.8274121520480665,Under-Five Deaths,-0.12665197449766566,75.3432688466732
